Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A3S0II75,A0A3S0II75_9GAMM,"GDP-mannose 4,6-dehydratase",gmd,Shewanella canadensis,271096,371
A0A3S0IJA4,A0A3S0IJA4_9GAMM,Nucleoid occlusion factor SlmA,slmA,Shewanella canadensis,271096,197
A0A3S0IJB5,A0A3S0IJB5_9GAMM,Transcriptional regulator MraZ,mraZ,Shewanella canadensis,271096,152
A0A3S0IJG9,A0A3S0IJG9_9GAMM,Small ribosomal subunit protein uS14,rpsN,Shewanella canadensis,271096,101
A0A3S0IJQ7,A0A3S0IJQ7_9GAMM,Phenylalanine-4-hydroxylase,,Shewanella canadensis,271096,265
A0A3S0IK06,A0A3S0IK06_9GAMM,histidine kinase,,Shewanella canadensis,271096,931
A0A3S0IK86,A0A3S0IK86_9GAMM,S-ribosylhomocysteine lyase,luxS,Shewanella canadensis,271096,169
A0A3S0IKB0,A0A3S0IKB0_9GAMM,Endolytic peptidoglycan transglycosylase RlpA,rlpA,Shewanella canadensis,271096,255
A0A3S0IKE7,A0A3S0IKE7_9GAMM,Thiol:disulfide interchange protein,,Shewanella canadensis,271096,203
A0A3S0IKL2,A0A3S0IKL2_9GAMM,,,Shewanella canadensis,271096,951
A0A3S0IKP1,A0A3S0IKP1_9GAMM,Heat shock protein 15,,Shewanella canadensis,271096,132
A0A3S0IKT8,A0A3S0IKT8_9GAMM,Flap endonuclease Xni,xni,Shewanella canadensis,271096,255
A0A3S0IKV0,A0A3S0IKV0_9GAMM,,,Shewanella canadensis,271096,336
A0A3S0IKW8,A0A3S0IKW8_9GAMM,Fluoride-specific ion channel FluC,crcB,Shewanella canadensis,271096,124
A0A3S0IKZ9,A0A3S0IKZ9_9GAMM,Cell division protein FtsA,ftsA,Shewanella canadensis,271096,411
A0A3S0IL01,A0A3S0IL01_9GAMM,Pyruvate kinase,pyk,Shewanella canadensis,271096,479
A0A3S0IL20,A0A3S0IL20_9GAMM,N(4)-acetylcytidine amidohydrolase,,Shewanella canadensis,271096,105
A0A3S0IL34,A0A3S0IL34_9GAMM,Ion-translocating oxidoreductase complex subunit E,rnfE,Shewanella canadensis,271096,232
A0A3S0IL39,A0A3S0IL39_9GAMM,Large ribosomal subunit protein uL22,rplV,Shewanella canadensis,271096,110
A0A3S0IL52,A0A3S0IL52_9GAMM,Pantothenate kinase,coaA,Shewanella canadensis,271096,316
A0A3S0IL93,A0A3S0IL93_9GAMM,Biotin carboxylase,accC,Shewanella canadensis,271096,456
A0A3S0ILA5,A0A3S0ILA5_9GAMM,Fumarate reductase iron-sulfur subunit,,Shewanella canadensis,271096,243
A0A3S0ILB3,A0A3S0ILB3_9GAMM,,,Shewanella canadensis,271096,810
A0A3S0ILC7,A0A3S0ILC7_9GAMM,Putative nickel-responsive regulator,nikR,Shewanella canadensis,271096,136
A0A3S0ILE0,A0A3S0ILE0_9GAMM,Anthranilate synthase component 1,,Shewanella canadensis,271096,519
A0A3S0ILI9,A0A3S0ILI9_9GAMM,Peptide deformylase,def,Shewanella canadensis,271096,170
A0A3S0ILP3,A0A3S0ILP3_9GAMM,Ribosomal silencing factor RsfS,rsfS,Shewanella canadensis,271096,109
A0A3S0ILS8,A0A3S0ILS8_9GAMM,Transcription elongation factor GreA,greA,Shewanella canadensis,271096,158
A0A3S0ILT8,A0A3S0ILT8_9GAMM,tRNA pseudouridine synthase B,truB,Shewanella canadensis,271096,321
A0A3S0ILZ2,A0A3S0ILZ2_9GAMM,S-(hydroxymethyl)glutathione dehydrogenase,,Shewanella canadensis,271096,376
A0A3S0ILZ4,A0A3S0ILZ4_9GAMM,Chemotaxis protein CheA,,Shewanella canadensis,271096,688
A0A3S0IM49,A0A3S0IM49_9GAMM,Flagellar biosynthetic protein FliP,fliP,Shewanella canadensis,271096,242
A0A3S0IM62,A0A3S0IM62_9GAMM,Flagellar hook-associated protein 1,flgK,Shewanella canadensis,271096,457
A0A3S0IMC9,A0A3S0IMC9_9GAMM,Translation initiation factor IF-3,infC,Shewanella canadensis,271096,180
A0A3S0IME7,A0A3S0IME7_9GAMM,Cobalamin biosynthesis protein CobD,cobD,Shewanella canadensis,271096,301
A0A3S0IMR9,A0A3S0IMR9_9GAMM,,,Shewanella canadensis,271096,268
A0A3S0IMU2,A0A3S0IMU2_9GAMM,mannose-1-phosphate guanylyltransferase,,Shewanella canadensis,271096,472
A0A3S0IN28,A0A3S0IN28_9GAMM,Isocitrate lyase,,Shewanella canadensis,271096,527
A0A3S0IN69,A0A3S0IN69_9GAMM,Putative phosphoenolpyruvate synthase regulatory protein,,Shewanella canadensis,271096,270
A0A3S0IN81,A0A3S0IN81_9GAMM,,,Shewanella canadensis,271096,333
A0A3S0INA0,A0A3S0INA0_9GAMM,Cell division ATP-binding protein FtsE,ftsE,Shewanella canadensis,271096,231
A0A3S0INA9,A0A3S0INA9_9GAMM,Holo-[acyl-carrier-protein] synthase,acpS,Shewanella canadensis,271096,132
A0A3S0IND0,A0A3S0IND0_9GAMM,Ribosomal RNA small subunit methyltransferase J,rsmJ,Shewanella canadensis,271096,258
A0A3S0INE6,A0A3S0INE6_9GAMM,Putative pre-16S rRNA nuclease,ruvX,Shewanella canadensis,271096,139
A0A3S0INF2,A0A3S0INF2_9GAMM,Molybdopterin molybdenumtransferase,moeA,Shewanella canadensis,271096,601
A0A3S0INK5,A0A3S0INK5_9GAMM,GTP pyrophosphokinase,,Shewanella canadensis,271096,735
A0A3S0INL6,A0A3S0INL6_9GAMM,Oxaloacetate decarboxylase beta chain,,Shewanella canadensis,271096,376
A0A3S0INM1,A0A3S0INM1_9GAMM,,,Shewanella canadensis,271096,489
A0A3S0INM9,A0A3S0INM9_9GAMM,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,fabZ,Shewanella canadensis,271096,152
A0A3S0INQ8,A0A3S0INQ8_9GAMM,Peptidoglycan hydrolase FlgJ,flgJ,Shewanella canadensis,271096,336
A0A3S0INR5,A0A3S0INR5_9GAMM,Flagellar hook-basal body complex protein FliE,fliE,Shewanella canadensis,271096,110
A0A3S0INR7,A0A3S0INR7_9GAMM,Outer membrane protein assembly factor BamB,bamB,Shewanella canadensis,271096,395
A0A3S0INS3,A0A3S0INS3_9GAMM,3-isopropylmalate dehydratase small subunit,leuD,Shewanella canadensis,271096,201
A0A3S0INS5,A0A3S0INS5_9GAMM,Thymidine kinase,tdk,Shewanella canadensis,271096,192
A0A3S0INU7,A0A3S0INU7_9GAMM,Chaperone protein HscA homolog,hscA,Shewanella canadensis,271096,620
A0A3S0INV3,A0A3S0INV3_9GAMM,DNA-directed DNA polymerase,,Shewanella canadensis,271096,970
A0A3S0INV9,A0A3S0INV9_9GAMM,Peptidyl-prolyl cis-trans isomerase,,Shewanella canadensis,271096,164
A0A3S0INW7,A0A3S0INW7_9GAMM,Small ribosomal subunit protein uS11,rpsK,Shewanella canadensis,271096,130
A0A3S0INX9,A0A3S0INX9_9GAMM,Elongation factor Tu,tuf,Shewanella canadensis,271096,394
A0A3S0IP38,A0A3S0IP38_9GAMM,Glyceraldehyde-3-phosphate dehydrogenase,gap,Shewanella canadensis,271096,336
A0A3S0IP39,A0A3S0IP39_9GAMM,Glucose-1-phosphate thymidylyltransferase,rfbA,Shewanella canadensis,271096,299
A0A3S0IP68,A0A3S0IP68_9GAMM,asparaginase,,Shewanella canadensis,271096,337
A0A3S0IP77,A0A3S0IP77_9GAMM,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex,,Shewanella canadensis,271096,542
A0A3S0IPB5,A0A3S0IPB5_9GAMM,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,mnmG,Shewanella canadensis,271096,632
A0A3S0IPB8,A0A3S0IPB8_9GAMM,Aminopeptidase N,,Shewanella canadensis,271096,855
A0A3S0IPC6,A0A3S0IPC6_9GAMM,Trk system potassium uptake protein,,Shewanella canadensis,271096,485
A0A3S0IPE0,A0A3S0IPE0_9GAMM,RNA polymerase sigma factor RpoD,rpoD,Shewanella canadensis,271096,612
A0A3S0IPE6,A0A3S0IPE6_9GAMM,Proline iminopeptidase,,Shewanella canadensis,271096,317
A0A3S0IPE8,A0A3S0IPE8_9GAMM,Adenine phosphoribosyltransferase,apt,Shewanella canadensis,271096,183
A0A3S0IPH1,A0A3S0IPH1_9GAMM,phosphoenolpyruvate--protein phosphotransferase,ptsP,Shewanella canadensis,271096,744
A0A3S0IPI7,A0A3S0IPI7_9GAMM,T-protein,,Shewanella canadensis,271096,379
A0A3S0IPJ2,A0A3S0IPJ2_9GAMM,diguanylate cyclase,,Shewanella canadensis,271096,298
A0A3S0IPK1,A0A3S0IPK1_9GAMM,Peptide chain release factor 1,prfA,Shewanella canadensis,271096,361
A0A3S0IPM3,A0A3S0IPM3_9GAMM,Gamma-glutamyl phosphate reductase,proA,Shewanella canadensis,271096,424
A0A3S0IPN4,A0A3S0IPN4_9GAMM,nitrite reductase (cytochrome; ammonia-forming),,Shewanella canadensis,271096,517
A0A3S0IPQ6,A0A3S0IPQ6_9GAMM,,,Shewanella canadensis,271096,768
A0A3S0IPT8,A0A3S0IPT8_9GAMM,Phosphatidate cytidylyltransferase,,Shewanella canadensis,271096,285
A0A3S0IPW6,A0A3S0IPW6_9GAMM,Flagella basal body P-ring formation protein FlgA,flgA,Shewanella canadensis,271096,235
A0A3S0IPY6,A0A3S0IPY6_9GAMM,Flagellar biosynthetic protein FliP,fliP,Shewanella canadensis,271096,248
A0A3S0IQ09,A0A3S0IQ09_9GAMM,,,Shewanella canadensis,271096,335
A0A3S0IQ10,A0A3S0IQ10_9GAMM,serine O-acetyltransferase,cysE,Shewanella canadensis,271096,273
A0A3S0IQ34,A0A3S0IQ34_9GAMM,,,Shewanella canadensis,271096,862
A0A3S0IQ56,A0A3S0IQ56_9GAMM,Lipoprotein NlpI,nlpI,Shewanella canadensis,271096,302
A0A3S0IQ66,A0A3S0IQ66_9GAMM,Ubiquinone biosynthesis protein UbiV,ubiV,Shewanella canadensis,271096,286
A0A3S0IQ67,A0A3S0IQ67_9GAMM,Protease HtpX,htpX,Shewanella canadensis,271096,287
A0A7W3JG57,A0A7W3JG57_9MICO,Aspartate-semialdehyde dehydrogenase,asd,Frigoribacterium faeni,145483,351
A0A7W3JHA6,A0A7W3JHA6_9MICO,Lysosomal dipeptide transporter MFSD1,,Frigoribacterium faeni,145483,446
A0A7W3JHD2,A0A7W3JHD2_9MICO,Coenzyme A biosynthesis bifunctional protein CoaBC,coaBC,Frigoribacterium faeni,145483,437
A0A7W3JI72,A0A7W3JI72_9MICO,Oxidized purine nucleoside triphosphate hydrolase,,Frigoribacterium faeni,145483,170
A0A7W3JIH9,A0A7W3JIH9_9MICO,dITP/XTP pyrophosphatase,,Frigoribacterium faeni,145483,208
A0A7W3JJH8,A0A7W3JJH8_9MICO,Bifunctional enzyme IspD/IspF,ispDF,Frigoribacterium faeni,145483,442
A0A7W3JL38,A0A7W3JL38_9MICO,ATP-dependent 6-phosphofructokinase,pfkA,Frigoribacterium faeni,145483,341
A0A7W3PI41,A0A7W3PI41_9MICO,non-specific serine/threonine protein kinase,,Frigoribacterium faeni,145483,658
A0A7W3PIL7,A0A7W3PIL7_9MICO,CTP synthase,pyrG,Frigoribacterium faeni,145483,601
A0A7W3PIM7,A0A7W3PIM7_9MICO,Bifunctional protein GlmU,glmU,Frigoribacterium faeni,145483,477
A0A7W3PIN4,A0A7W3PIN4_9MICO,Carbamoyl phosphate synthase large chain,carB,Frigoribacterium faeni,145483,1091
A0A7W3PJD8,A0A7W3PJD8_9MICO,Phosphoenolpyruvate carboxykinase [GTP],pckG,Frigoribacterium faeni,145483,619
A0A7W3JFJ5,A0A7W3JFJ5_9MICO,"3,4-dihydroxy-2-butanone 4-phosphate synthase",,Frigoribacterium faeni,145483,233
A0A7W3JFL8,A0A7W3JFL8_9MICO,NH(3)-dependent NAD(+) synthetase,nadE,Frigoribacterium faeni,145483,274
A0A7W3JFS3,A0A7W3JFS3_9MICO,Thiamine-phosphate synthase,thiE,Frigoribacterium faeni,145483,231
A0A7W3JFV8,A0A7W3JFV8_9MICO,o-succinylbenzoate synthase,menC,Frigoribacterium faeni,145483,333
A0A7W3JFX7,A0A7W3JFX7_9MICO,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,menD,Frigoribacterium faeni,145483,565
A0A7W3JFY2,A0A7W3JFY2_9MICO,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",menA,Frigoribacterium faeni,145483,314
A0A7W3JFY9,A0A7W3JFY9_9MICO,Uracil phosphoribosyltransferase,upp,Frigoribacterium faeni,145483,210
A0A7W3JFZ8,A0A7W3JFZ8_9MICO,"3,4-dihydroxy-2-butanone 4-phosphate synthase",,Frigoribacterium faeni,145483,245
A0A7W3JG14,A0A7W3JG14_9MICO,Acetate kinase,ackA,Frigoribacterium faeni,145483,397
A0A7W3JG15,A0A7W3JG15_9MICO,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,Frigoribacterium faeni,145483,363
A0A7W3JG46,A0A7W3JG46_9MICO,DNA topoisomerase 1,topA,Frigoribacterium faeni,145483,971
A0A7W3JG61,A0A7W3JG61_9MICO,Tryptophan--tRNA ligase,trpS,Frigoribacterium faeni,145483,345
A0A7W3JG77,A0A7W3JG77_9MICO,Riboflavin biosynthesis protein RibD,,Frigoribacterium faeni,145483,370
A0A7W3JG78,A0A7W3JG78_9MICO,N5-carboxyaminoimidazole ribonucleotide synthase,purK,Frigoribacterium faeni,145483,375
A0A7W3JGB6,A0A7W3JGB6_9MICO,Acetolactate synthase,,Frigoribacterium faeni,145483,625
A0A7W3JGC3,A0A7W3JGC3_9MICO,Protein translocase subunit SecA,secA,Frigoribacterium faeni,145483,944
A0A7W3JGC6,A0A7W3JGC6_9MICO,3-isopropylmalate dehydratase large subunit,leuC,Frigoribacterium faeni,145483,489
A0A7W3JGD0,A0A7W3JGD0_9MICO,D-alanine--D-alanine ligase,ddl,Frigoribacterium faeni,145483,377
A0A7W3JGE4,A0A7W3JGE4_9MICO,Lipoyl synthase,lipA,Frigoribacterium faeni,145483,327
A0A7W3JGE6,A0A7W3JGE6_9MICO,Thiamine-monophosphate kinase,thiL,Frigoribacterium faeni,145483,339
A0A7W3JGE9,A0A7W3JGE9_9MICO,Glycerol-3-phosphate dehydrogenase [NAD(P)+],gpsA,Frigoribacterium faeni,145483,364
A0A7W3JGF6,A0A7W3JGF6_9MICO,Dihydroxy-acid dehydratase,ilvD,Frigoribacterium faeni,145483,570
A0A7W3JGF7,A0A7W3JGF7_9MICO,Formamidopyrimidine-DNA glycosylase,mutM,Frigoribacterium faeni,145483,333
A0A7W3JGG0,A0A7W3JGG0_9MICO,Chromosome partition protein Smc,smc,Frigoribacterium faeni,145483,1206
A0A7W3JGG7,A0A7W3JGG7_9MICO,Ketol-acid reductoisomerase (NADP(+)),ilvC,Frigoribacterium faeni,145483,341
A0A7W3JGI0,A0A7W3JGI0_9MICO,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,Frigoribacterium faeni,145483,441
A0A7W3JGI3,A0A7W3JGI3_9MICO,Octanoyltransferase,lipB,Frigoribacterium faeni,145483,228
A0A7W3JGI9,A0A7W3JGI9_9MICO,Ribonuclease 3,rnc,Frigoribacterium faeni,145483,242
A0A7W3JGJ1,A0A7W3JGJ1_9MICO,Signal recognition particle receptor FtsY,ftsY,Frigoribacterium faeni,145483,289
A0A7W3JGK1,A0A7W3JGK1_9MICO,Signal recognition particle protein,ffh,Frigoribacterium faeni,145483,520
A0A7W3JGN6,A0A7W3JGN6_9MICO,3-phosphoshikimate 1-carboxyvinyltransferase,aroA,Frigoribacterium faeni,145483,469
A0A7W3JGP5,A0A7W3JGP5_9MICO,ATP synthase subunit b,atpF,Frigoribacterium faeni,145483,186
A0A7W3JGP6,A0A7W3JGP6_9MICO,"1,4-alpha-glucan branching enzyme GlgB",glgB,Frigoribacterium faeni,145483,743
A0A7W3JGQ4,A0A7W3JGQ4_9MICO,GMP reductase,guaB1,Frigoribacterium faeni,145483,478
A0A7W3JGT4,A0A7W3JGT4_9MICO,ATP synthase subunit alpha,atpA,Frigoribacterium faeni,145483,545
A0A7W3JGT8,A0A7W3JGT8_9MICO,Release factor glutamine methyltransferase,prmC,Frigoribacterium faeni,145483,296
A0A7W3JGU5,A0A7W3JGU5_9MICO,Diaminopimelate decarboxylase,lysA,Frigoribacterium faeni,145483,466
A0A7W3JH00,A0A7W3JH00_9MICO,Glucose-6-phosphate 1-dehydrogenase,zwf,Frigoribacterium faeni,145483,454
A0A7W3JH08,A0A7W3JH08_9MICO,2-isopropylmalate synthase,leuA,Frigoribacterium faeni,145483,586
A0A7W3JH30,A0A7W3JH30_9MICO,DNA primase,dnaG,Frigoribacterium faeni,145483,635
A0A7W3JH32,A0A7W3JH32_9MICO,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD,gatD,Frigoribacterium faeni,145483,251
A0A7W3JH38,A0A7W3JH38_9MICO,Methionine aminopeptidase,map,Frigoribacterium faeni,145483,287
A0A7W3JH44,A0A7W3JH44_9MICO,Probable cytosol aminopeptidase,pepA,Frigoribacterium faeni,145483,492
A0A7W3JH52,A0A7W3JH52_9MICO,GTPase Era,era,Frigoribacterium faeni,145483,314
A0A7W3JH77,A0A7W3JH77_9MICO,Ribulose-phosphate 3-epimerase,rpe,Frigoribacterium faeni,145483,221
A0A7W3JH88,A0A7W3JH88_9MICO,Crossover junction endodeoxyribonuclease RuvC,ruvC,Frigoribacterium faeni,145483,196
A0A7W3JH90,A0A7W3JH90_9MICO,3-dehydroquinate synthase,aroB,Frigoribacterium faeni,145483,362
A0A7W3JH91,A0A7W3JH91_9MICO,UvrABC system protein A,uvrA,Frigoribacterium faeni,145483,981
A0A7W3JH93,A0A7W3JH93_9MICO,Shikimate kinase,aroK,Frigoribacterium faeni,145483,171
A0A7W3JHA5,A0A7W3JHA5_9MICO,DNA-directed RNA polymerase subunit omega,rpoZ,Frigoribacterium faeni,145483,88
A0A7W3JHB7,A0A7W3JHB7_9MICO,1-deoxy-D-xylulose-5-phosphate synthase,dxs,Frigoribacterium faeni,145483,649
A0A7W3JHC1,A0A7W3JHC1_9MICO,UvrABC system protein B,uvrB,Frigoribacterium faeni,145483,688
A0A7W3JHC9,A0A7W3JHC9_9MICO,Undecaprenyl-diphosphatase,uppP,Frigoribacterium faeni,145483,280
A0A7W3JHD7,A0A7W3JHD7_9MICO,Holliday junction branch migration complex subunit RuvA,ruvA,Frigoribacterium faeni,145483,204
A0A7W3JHE0,A0A7W3JHE0_9MICO,Holliday junction branch migration complex subunit RuvB,ruvB,Frigoribacterium faeni,145483,341
A0A7W3JHE3,A0A7W3JHE3_9MICO,Transketolase,,Frigoribacterium faeni,145483,697
A0A7W3JHE4,A0A7W3JHE4_9MICO,Alanine--tRNA ligase,alaS,Frigoribacterium faeni,145483,889
A0A7W3JHE7,A0A7W3JHE7_9MICO,Endolytic murein transglycosylase,mltG,Frigoribacterium faeni,145483,430
A0A7W3JHF0,A0A7W3JHF0_9MICO,DNA polymerase IV,dinB,Frigoribacterium faeni,145483,426
A0A7W3JHF1,A0A7W3JHF1_9MICO,Aspartate carbamoyltransferase,pyrB,Frigoribacterium faeni,145483,318
A0A7W3JHF2,A0A7W3JHF2_9MICO,Glucose-1-phosphate adenylyltransferase,glgC,Frigoribacterium faeni,145483,413
A0A7W3JHF3,A0A7W3JHF3_9MICO,Chorismate synthase,aroC,Frigoribacterium faeni,145483,401
A0A7W3JHF5,A0A7W3JHF5_9MICO,S-adenosylmethionine synthase,metK,Frigoribacterium faeni,145483,410
A0A7W3JHG4,A0A7W3JHG4_9MICO,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,lgt,Frigoribacterium faeni,145483,332
A0A7W3JHG5,A0A7W3JHG5_9MICO,Imidazole glycerol phosphate synthase subunit HisF,hisF,Frigoribacterium faeni,145483,264
A0A7W3JHG6,A0A7W3JHG6_9MICO,Probable primosomal protein N',priA,Frigoribacterium faeni,145483,681
A0A7W3JHH7,A0A7W3JHH7_9MICO,Anthranilate phosphoribosyltransferase,trpD,Frigoribacterium faeni,145483,351
A0A7W3JHI2,A0A7W3JHI2_9MICO,Glucose-6-phosphate 1-dehydrogenase,zwf,Frigoribacterium faeni,145483,511
A0A7W3JHJ1,A0A7W3JHJ1_9MICO,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,murF,Frigoribacterium faeni,145483,466
A0A7W3JHJ2,A0A7W3JHJ2_9MICO,Dihydroorotate dehydrogenase (quinone),pyrD,Frigoribacterium faeni,145483,347
A0A7W3JHK1,A0A7W3JHK1_9MICO,Probable peptidoglycan glycosyltransferase FtsW,,Frigoribacterium faeni,145483,422
A0A7W3JHL1,A0A7W3JHL1_9MICO,UDP-N-acetylmuramyl-tripeptide synthetase,murE,Frigoribacterium faeni,145483,516
A0A7W3JHM5,A0A7W3JHM5_9MICO,Lipoprotein signal peptidase,lspA,Frigoribacterium faeni,145483,201
A0A7W3JHQ2,A0A7W3JHQ2_9MICO,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,Frigoribacterium faeni,145483,522
A0A7W3JHQ6,A0A7W3JHQ6_9MICO,Glycerol kinase,glpK,Frigoribacterium faeni,145483,505
A0A7W3JHQ7,A0A7W3JHQ7_9MICO,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,murG,Frigoribacterium faeni,145483,370
A0A7W3JHR5,A0A7W3JHR5_9MICO,ATP-dependent RNA helicase DeaD,deaD,Frigoribacterium faeni,145483,608
A0A7W3JHS2,A0A7W3JHS2_9MICO,Histidinol dehydrogenase,hisD,Frigoribacterium faeni,145483,436
A0A7W3JHT4,A0A7W3JHT4_9MICO,Phospho-N-acetylmuramoyl-pentapeptide-transferase,mraY,Frigoribacterium faeni,145483,367
A0A7W3JHW3,A0A7W3JHW3_9MICO,Tyrosine--tRNA ligase,tyrS,Frigoribacterium faeni,145483,437
A0A7W3JHX6,A0A7W3JHX6_9MICO,Argininosuccinate synthase,argG,Frigoribacterium faeni,145483,399
A0A7W3JHY6,A0A7W3JHY6_9MICO,Diaminopimelate epimerase,dapF,Frigoribacterium faeni,145483,292
A0A7W3JHY8,A0A7W3JHY8_9MICO,LexA repressor,lexA,Frigoribacterium faeni,145483,229
A0A7W3JHZ1,A0A7W3JHZ1_9MICO,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase,miaB,Frigoribacterium faeni,145483,494
A0A7W3JHZ4,A0A7W3JHZ4_9MICO,Flavin-dependent thymidylate synthase,thyX,Frigoribacterium faeni,145483,260
A0A7W3JI01,A0A7W3JI01_9MICO,4-hydroxy-tetrahydrodipicolinate reductase,dapB,Frigoribacterium faeni,145483,243
A0A7W3JI07,A0A7W3JI07_9MICO,tRNA dimethylallyltransferase,miaA,Frigoribacterium faeni,145483,303
A0A7W3JI50,A0A7W3JI50_9MICO,Glutamate 5-kinase,proB,Frigoribacterium faeni,145483,274
A0A7W3JI54,A0A7W3JI54_9MICO,4-hydroxy-tetrahydrodipicolinate synthase,dapA,Frigoribacterium faeni,145483,325
A0A7W3JI66,A0A7W3JI66_9MICO,Isoleucine--tRNA ligase,ileS,Frigoribacterium faeni,145483,1086
A0A7W3JI67,A0A7W3JI67_9MICO,Adenine phosphoribosyltransferase,apt,Frigoribacterium faeni,145483,179
A0A7W3JI70,A0A7W3JI70_9MICO,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX,Frigoribacterium faeni,145483,426
A0A7W3JI74,A0A7W3JI74_9MICO,ATP-dependent Clp protease proteolytic subunit,clpP,Frigoribacterium faeni,145483,195
A0A7W3JI85,A0A7W3JI85_9MICO,ATP-dependent Clp protease proteolytic subunit,clpP,Frigoribacterium faeni,145483,220
A0A7W3JIA1,A0A7W3JIA1_9MICO,Trigger factor,tig,Frigoribacterium faeni,145483,441
A0A7W3JIA7,A0A7W3JIA7_9MICO,Malto-oligosyltrehalose trehalohydrolase,,Frigoribacterium faeni,145483,590
A0A7W3JIB3,A0A7W3JIB3_9MICO,DNA ligase (ATP),,Frigoribacterium faeni,145483,854
A0A7W3JIB5,A0A7W3JIB5_9MICO,Energy-dependent translational throttle protein EttA,ettA,Frigoribacterium faeni,145483,561
A0A7W3JIC7,A0A7W3JIC7_9MICO,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,gatC,Frigoribacterium faeni,145483,99
A0A7W3JID1,A0A7W3JID1_9MICO,Valine--tRNA ligase,valS,Frigoribacterium faeni,145483,869
A0A7W3JIE4,A0A7W3JIE4_9MICO,tRNA-specific 2-thiouridylase MnmA,mnmA,Frigoribacterium faeni,145483,376
A0A7W3JIE5,A0A7W3JIE5_9MICO,DNA ligase,ligA,Frigoribacterium faeni,145483,784
A0A7W3JIH4,A0A7W3JIH4_9MICO,Aminomethyltransferase,gcvT,Frigoribacterium faeni,145483,431
A0A7W3JII0,A0A7W3JII0_9MICO,Large ribosomal subunit assembly factor BipA,bipA,Frigoribacterium faeni,145483,636
A0A7W3JII6,A0A7W3JII6_9MICO,Deferrochelatase,,Frigoribacterium faeni,145483,427
A0A7W3JIL0,A0A7W3JIL0_9MICO,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,ispH,Frigoribacterium faeni,145483,322
A0A7W3JIM2,A0A7W3JIM2_9MICO,DNA 3'-5' helicase,,Frigoribacterium faeni,145483,570
A0A7W3JIP4,A0A7W3JIP4_9MICO,Enolase,eno,Frigoribacterium faeni,145483,426
A0A7W3JIQ0,A0A7W3JIQ0_9MICO,Cyclic pyranopterin monophosphate synthase,moaC,Frigoribacterium faeni,145483,166
A0A7W3JIQ8,A0A7W3JIQ8_9MICO,"GTP 3',8-cyclase",moaA,Frigoribacterium faeni,145483,363
A0A7W3JIS0,A0A7W3JIS0_9MICO,Peptidyl-tRNA hydrolase,pth,Frigoribacterium faeni,145483,196
A0A7W3JIT7,A0A7W3JIT7_9MICO,Ribosomal RNA small subunit methyltransferase A,rsmA,Frigoribacterium faeni,145483,292
A0A7W3JJ41,A0A7W3JJ41_9MICO,Urocanate hydratase,hutU,Frigoribacterium faeni,145483,614
A0A7W3JJ49,A0A7W3JJ49_9MICO,Phosphoenolpyruvate carboxylase,ppc,Frigoribacterium faeni,145483,886
A0A7W3JJ52,A0A7W3JJ52_9MICO,Imidazolonepropionase,hutI,Frigoribacterium faeni,145483,400
A0A7W3JJ74,A0A7W3JJ74_9MICO,Chaperonin GroEL,groEL,Frigoribacterium faeni,145483,539
A0A7W3JJ75,A0A7W3JJ75_9MICO,Ribokinase,rbsK,Frigoribacterium faeni,145483,317
A0A7W3JJB2,A0A7W3JJB2_9MICO,Potassium-transporting ATPase ATP-binding subunit,kdpB,Frigoribacterium faeni,145483,715
A0A7W3JJC2,A0A7W3JJC2_9MICO,Bifunctional protein FolD,folD,Frigoribacterium faeni,145483,333
A0A7W3JJG1,A0A7W3JJG1_9MICO,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Frigoribacterium faeni,145483,295
A0A7W3JJI0,A0A7W3JJI0_9MICO,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Frigoribacterium faeni,145483,387
A0A7W3JJI1,A0A7W3JJI1_9MICO,Serine hydroxymethyltransferase,glyA,Frigoribacterium faeni,145483,425
A0A7W3JJJ0,A0A7W3JJJ0_9MICO,GMP synthase [glutamine-hydrolyzing],guaA,Frigoribacterium faeni,145483,528
A0A7W3JJJ2,A0A7W3JJJ2_9MICO,Phosphoribosylglycinamide formyltransferase,purN,Frigoribacterium faeni,145483,197
